Drug_ID,Protein_ID
DB01587,2559
DB01588,2559
DB01589,2559
DB01594,2559
DB01595,2559
DB01708,2559
DB01956,2559
DB09017,2559
DB09118,2559
DB09166,2559
DB11582,2559
DB11859,2559
DB11901,2559
DB12404,2559
DB12537,2559
DB13335,2559
DB13437,2559
DB13643,2559
DB13837,2559
DB13872,2559
DB14028,2559
DB14672,2559
DB14715,2559
DB14719,2559
DB15489,2559
DB00186,2560
DB00189,2560
DB00228,2560
DB00231,2560
DB00237,2560
DB00241,2560
DB00252,2560
DB00292,2560
DB00306,2560
DB00312,2560
DB00349,2560
DB00371,2560
DB00402,2560
DB00404,2560
DB00463,2560
DB00475,2560
DB00543,2560
DB00546,2560
DB00555,2560
DB00603,2560
DB00628,2560
DB00659,2560
DB00683,2560
DB00690,2560
DB00753,2560
DB00794,2560
DB00801,2560
DB00818,2560
DB00829,2560
DB00842,2560
DB00897,2560
DB01028,2560
DB01043,2560
DB01068,2560
DB01107,2560
DB01159,2560
DB01189,2560
DB01205,2560
DB01215,2560
DB01236,2560
DB01437,2560
DB01489,2560
DB01511,2560
DB01544,2560
DB01545,2560
DB01553,2560
DB01558,2560
DB01559,2560
DB01587,2560
DB01588,2560
DB01589,2560
DB01594,2560
DB01595,2560
DB01708,2560
DB01956,2560
DB09017,2560
DB09118,2560
DB09166,2560
DB11582,2560
DB11859,2560
DB11901,2560
DB12404,2560
DB12537,2560
DB13335,2560
DB13437,2560
DB13643,2560
DB13837,2560
DB13872,2560
DB14028,2560
DB14672,2560
DB14715,2560
DB14719,2560
DB15489,2560
DB00186,2562
DB00189,2562
DB00228,2562
DB00231,2562
DB00237,2562
DB00241,2562
DB00252,2562
DB00292,2562
DB00306,2562
DB00312,2562
DB00349,2562
DB00371,2562
DB00402,2562
DB00404,2562
DB00463,2562
DB00475,2562
DB00543,2562
DB00546,2562
DB00555,2562
DB00603,2562
DB00628,2562
DB00659,2562
DB00683,2562
DB00690,2562
DB00753,2562
DB00794,2562
DB00801,2562
DB00829,2562
DB00842,2562
DB00897,2562
DB01028,2562
DB01043,2562
DB01068,2562
DB01107,2562
DB01159,2562
DB01189,2562
DB01205,2562
DB01215,2562
DB01236,2562
DB01437,2562
DB01489,2562
DB01511,2562
DB01544,2562
DB01545,2562
DB01553,2562
DB01558,2562
DB01559,2562
DB01587,2562
DB01588,2562
DB01589,2562
DB01594,2562
DB01595,2562
DB01708,2562
DB01956,2562
DB09017,2562
DB09118,2562
DB09166,2562
DB11582,2562
DB11859,2562
DB11901,2562
DB12404,2562
DB12537,2562
DB13335,2562
DB13437,2562
DB13643,2562
DB13837,2562
DB13872,2562
DB14028,2562
DB14672,2562
DB14715,2562
DB14719,2562
DB15489,2562
DB00186,2563
DB00189,2563
DB00228,2563
DB00231,2563
DB00237,2563
DB00241,2563
DB00252,2563
DB00292,2563
DB00306,2563
DB00312,2563
DB00349,2563
DB00371,2563
DB00402,2563
DB00404,2563
DB00463,2563
DB00475,2563
DB00543,2563
DB00546,2563
DB00555,2563
DB00603,2563
DB00628,2563
DB00659,2563
DB00683,2563
DB00690,2563
DB00753,2563
DB00794,2563
DB00801,2563
DB00818,2563
DB00829,2563
DB00842,2563
DB00897,2563
DB01028,2563
DB01043,2563
DB01068,2563
DB01107,2563
DB01159,2563
DB01189,2563
DB01205,2563
DB01215,2563
DB01236,2563
DB01437,2563
DB01489,2563
DB01511,2563
DB01544,2563
DB01545,2563
DB01553,2563
DB01558,2563
DB01559,2563
DB01587,2563
DB01588,2563
DB01589,2563
DB01594,2563
DB01595,2563
DB01708,2563
DB01956,2563
DB09017,2563
DB09118,2563
DB09166,2563
DB11582,2563
DB11859,2563
DB11901,2563
DB12404,2563
DB12537,2563
DB13335,2563
DB13437,2563
DB13643,2563
DB13837,2563
DB13872,2563
DB14028,2563
DB14672,2563
DB14715,2563
DB14719,2563
DB15489,2563
DB00186,2564
DB00189,2564
DB00228,2564
DB00231,2564
DB00237,2564
DB00241,2564
DB00252,2564
DB00292,2564
DB00306,2564
DB00312,2564
DB00349,2564
DB00371,2564
DB00402,2564
DB00404,2564
DB00463,2564
DB00475,2564
DB00543,2564
DB00546,2564
DB00555,2564
DB00603,2564
DB00628,2564
DB00659,2564
DB00683,2564
DB00690,2564
DB00753,2564
DB00794,2564
DB00801,2564
DB00818,2564
DB00829,2564
DB00842,2564
DB00897,2564
DB01028,2564
DB01043,2564
DB01068,2564
DB01107,2564
DB01159,2564
DB01189,2564
DB01205,2564
DB01215,2564
DB01236,2564
DB01437,2564
DB01489,2564
DB01511,2564
DB01544,2564
DB01545,2564
DB01553,2564
DB01558,2564
DB01559,2564
DB01587,2564
DB01588,2564
DB01589,2564
DB01594,2564
DB01595,2564
DB01708,2564
DB01956,2564
DB09017,2564
DB09118,2564
DB09166,2564
DB11582,2564
DB11859,2564
DB11901,2564
DB12404,2564
DB12537,2564
DB13335,2564
DB13437,2564
DB13643,2564
DB13837,2564
DB13872,2564
DB14028,2564
DB14672,2564
DB14715,2564
DB14719,2564
DB15489,2564
DB00186,2565
DB00189,2565
DB00228,2565
DB00231,2565
DB00237,2565
DB00241,2565
DB00252,2565
DB00292,2565
DB00306,2565
DB00312,2565
DB00349,2565
DB00371,2565
DB00402,2565
DB00404,2565
DB00463,2565
DB00475,2565
DB00543,2565
DB00546,2565
DB00555,2565
DB00603,2565
DB00628,2565
DB00659,2565
DB00683,2565
DB00690,2565
DB00753,2565
DB00794,2565
DB00801,2565
DB00818,2565
DB00829,2565
DB00842,2565
DB00897,2565
DB01028,2565
DB01043,2565
DB01068,2565
DB01107,2565
DB01159,2565
DB01189,2565
DB01205,2565
DB01215,2565
DB01236,2565
DB01437,2565
DB01489,2565
DB01511,2565
DB01544,2565
DB01545,2565
DB01553,2565
DB01558,2565
DB01559,2565
DB01587,2565
DB01588,2565
DB01589,2565
DB01594,2565
DB01595,2565
DB01708,2565
DB01956,2565
DB09017,2565
DB09118,2565
DB09166,2565
DB11582,2565
DB11859,2565
DB11901,2565
DB12404,2565
DB12537,2565
DB13335,2565
DB13437,2565
DB13643,2565
DB13837,2565
DB13872,2565
DB14028,2565
DB14672,2565
DB14715,2565
DB14719,2565
DB15489,2565
DB00186,2567
DB00189,2567
DB00228,2567
DB00231,2567
DB00237,2567
DB00241,2567
DB00252,2567
DB00292,2567
DB00306,2567
DB00312,2567
DB00349,2567
DB00371,2567
DB00402,2567
DB00404,2567
DB00463,2567
DB00475,2567
DB00543,2567
DB00546,2567
DB00555,2567
DB00603,2567
DB00628,2567
DB00659,2567
DB00683,2567
DB00690,2567
DB00753,2567
DB00794,2567
DB00801,2567
DB00818,2567
DB00829,2567
DB00842,2567
DB00897,2567
DB01028,2567
DB01043,2567
DB01068,2567
DB01107,2567
DB01159,2567
DB01189,2567
DB01205,2567
DB01215,2567
DB01236,2567
DB01437,2567
DB01489,2567
DB01511,2567
DB01544,2567
DB01545,2567
DB01553,2567
DB01558,2567
DB01559,2567
DB01587,2567
DB01588,2567
DB01589,2567
DB01594,2567
DB01595,2567
DB01708,2567
DB01956,2567
DB09017,2567
DB09118,2567
DB09166,2567
DB11582,2567
DB11859,2567
DB11901,2567
DB12404,2567
DB12537,2567
DB13335,2567
DB13437,2567
DB13643,2567
DB13837,2567
DB13872,2567
DB14028,2567
DB14672,2567
DB14715,2567
DB14719,2567
DB15489,2567
DB00186,2568
DB00189,2568
DB00228,2568
DB00231,2568
DB00237,2568
DB00241,2568
DB00252,2568
DB00292,2568
DB00306,2568
DB00312,2568
DB00349,2568
DB00371,2568
DB00402,2568
DB00404,2568
DB00463,2568
DB00475,2568
DB00543,2568
DB00546,2568
DB00555,2568
DB00603,2568
DB00628,2568
DB00659,2568
DB00683,2568
DB00690,2568
DB00753,2568
DB00794,2568
DB00801,2568
DB00818,2568
DB00829,2568
DB00842,2568
DB00897,2568
DB01028,2568
DB01043,2568
DB01068,2568
DB01107,2568
DB01159,2568
DB01189,2568
DB01205,2568
DB01215,2568
DB01236,2568
DB01437,2568
DB01489,2568
DB01511,2568
DB01544,2568
DB01545,2568
DB01553,2568
DB01558,2568
DB01559,2568
DB01587,2568
DB01588,2568
DB01589,2568
DB01594,2568
DB01595,2568
DB01708,2568
DB01956,2568
DB09017,2568
DB09118,2568
DB09166,2568
DB11582,2568
DB11859,2568
DB11901,2568
DB12404,2568
DB12537,2568
DB13335,2568
DB13437,2568
DB13643,2568
DB13837,2568
DB13872,2568
DB14028,2568
DB14672,2568
DB14715,2568
DB14719,2568
DB15489,2568
DB00186,55879
DB00189,55879
DB00228,55879
DB00231,55879
DB00237,55879
DB00241,55879
DB00252,55879
DB00292,55879
DB00306,55879
DB00312,55879
DB00349,55879
DB00371,55879
DB00402,55879
DB00404,55879
DB00463,55879
DB00475,55879
DB00543,55879
DB00546,55879
DB00555,55879
DB00603,55879
DB00628,55879
DB00659,55879
DB00683,55879
DB00690,55879
DB00753,55879
DB00794,55879
DB00801,55879
DB00818,55879
DB00829,55879
DB00842,55879
DB00897,55879
DB01028,55879
DB01043,55879
DB01068,55879
DB01107,55879
DB01159,55879
DB01189,55879
DB01205,55879
DB01215,55879
DB01236,55879
DB01437,55879
DB01489,55879
DB01511,55879
DB01544,55879
DB01545,55879
DB01553,55879
DB01558,55879
DB01559,55879
DB01587,55879
DB01588,55879
DB01589,55879
DB01594,55879
DB01595,55879
DB01708,55879
DB01956,55879
DB09017,55879
DB09118,55879
DB09166,55879
DB11582,55879
DB11859,55879
DB11901,55879
DB12404,55879
DB12537,55879
DB13335,55879
DB13437,55879
DB13643,55879
DB13837,55879
DB13872,55879
DB14028,55879
DB14672,55879
DB14715,55879
DB14719,55879
DB15489,55879
DB01440,79581
DB13257,7037
DB15617,7037
DB13257,7036
DB15617,7036
DB00228,2902
DB00659,2902
DB01238,2902
DB06741,2902
DB09409,2902
DB09481,2902
DB13146,2902
DB00228,2904
DB00659,2904
DB01043,2904
DB01238,2904
DB06741,2904
DB09409,2904
DB09481,2904
DB13146,2904
DB00228,2905
DB00659,2905
DB01043,2905
DB01238,2905
DB06741,2905
DB09409,2905
DB09481,2905
DB13146,2905
DB00228,2906
DB00659,2906
DB01043,2906
DB01238,2906
DB06741,2906
DB09409,2906
DB09481,2906
DB13146,2906
DB00228,116443
DB00659,116443
DB01043,116443
DB01238,116443
DB06741,116443
DB09409,116443
DB09481,116443
DB13146,116443
DB00228,116444
DB00659,116444
DB01043,116444
DB01238,116444
DB06741,116444
DB09409,116444
DB09481,116444
DB13146,116444
DB05885,2741
DB05885,2743
DB09061,2743
DB14011,2743
DB00715,3350
DB01239,3350
DB09304,3350
DB11273,3350
DB12141,3350
DB13025,3350
DB13345,3350
DB00715,3351
DB01239,3351
DB09304,3351
DB11273,3351
DB12141,3351
DB13025,3351
DB13345,3351
DB00715,3352
DB01239,3352
DB09304,3352
DB11273,3352
DB12141,3352
DB13025,3352
DB13345,3352
DB00715,3354
DB01239,3354
DB09304,3354
DB11273,3354
DB12141,3354
DB13025,3354
DB13345,3354
DB00715,3355
DB01239,3355
DB09304,3355
DB11273,3355
DB12141,3355
DB13025,3355
DB13345,3355
DB09304,3356
DB11273,3356
DB12141,3356
DB13025,3356
DB13345,3356
DB01239,3357
DB09304,3357
DB11273,3357
DB12141,3357
DB13025,3357
DB13345,3357
DB00715,3358
DB01239,3358
DB09304,3358
DB11273,3358
DB12141,3358
DB13025,3358
DB13345,3358
DB00715,3359
DB01239,3359
DB09304,3359
DB11273,3359
DB12141,3359
DB13025,3359
DB13345,3359
DB00715,9177
DB01239,9177
DB09304,9177
DB11273,9177
DB12141,9177
DB13025,9177
DB13345,9177
DB00715,170572
DB01239,170572
DB09304,170572
DB11273,170572
DB12141,170572
DB13025,170572
DB13345,170572
DB00715,200909
DB01239,200909
DB09304,200909
DB11273,200909
DB12141,200909
DB13025,200909
DB13345,200909
DB00715,285242
DB01239,285242
DB09304,285242
DB11273,285242
DB12141,285242
DB13025,285242
DB13345,285242
DB00715,3360
DB01239,3360
DB09304,3360
DB11273,3360
DB12141,3360
DB13025,3360
DB13345,3360
DB00715,3362
DB01239,3362
DB09304,3362
DB11273,3362
DB12141,3362
DB13025,3362
DB13345,3362
DB00715,3363
DB01239,3363
DB09304,3363
DB11273,3363
DB12141,3363
DB13025,3363
DB13345,3363
DB00243,148
DB00370,148
DB00433,148
DB00490,148
DB00598,148
DB00697,148
DB00715,148
DB00841,148
DB00934,148
DB01151,148
DB01175,148
DB01224,148
DB06148,148
DB08922,148
DB09167,148
DB09194,148
DB09195,148
DB09203,148
DB09204,148
DB09286,148
DB13025,148
DB00243,147
DB00370,147
DB00433,147
DB00490,147
DB00543,147
DB00598,147
DB00697,147
DB00715,147
DB00841,147
DB00934,147
DB01151,147
DB01175,147
DB01224,147
DB06148,147
DB08922,147
DB09167,147
DB09194,147
DB09195,147
DB09203,147
DB09204,147
DB09286,147
DB13025,147
DB00243,146
DB00370,146
DB00433,146
DB00477,146
DB00490,146
DB00543,146
DB00598,146
DB00697,146
DB00715,146
DB00841,146
DB00934,146
DB01151,146
DB01175,146
DB01224,146
DB06148,146
DB08922,146
DB09167,146
DB09194,146
DB09195,146
DB09203,146
DB09204,146
DB09286,146
DB13025,146
DB00193,150
DB00217,150
DB00397,150
DB00433,150
DB00477,150
DB00540,150
DB00697,150
DB00715,150
DB00934,150
DB01151,150
DB01175,150
DB01186,150
DB06678,150
DB06707,150
DB09167,150
DB09194,150
DB09195,150
DB09202,150
DB09304,150
DB11477,150
DB13025,150
DB00193,151
DB00217,151
DB00397,151
DB00433,151
DB00477,151
DB00540,151
DB00543,151
DB00697,151
DB00715,151
DB00934,151
DB01151,151
DB01175,151
DB01186,151
DB06678,151
DB06707,151
DB09167,151
DB09194,151
DB09195,151
DB09202,151
DB09304,151
DB11477,151
DB13025,151
DB00193,152
DB00217,152
DB00397,152
DB00433,152
DB00477,152
DB00540,152
DB00543,152
DB00697,152
DB00715,152
DB00934,152
DB01151,152
DB01175,152
DB01186,152
DB06678,152
DB06707,152
DB09167,152
DB09194,152
DB09195,152
DB09202,152
DB09304,152
DB11477,152
DB13025,152
DB11994,1576
DB11994,64816
DB11994,1577
DB11994,1551
DB00182,153
DB00217,153
DB00334,153
DB00540,153
DB00715,153
DB00726,153
DB01118,153
DB01365,153
DB06726,153
DB11273,153
DB13345,153
DB00182,154
DB00217,154
DB00334,154
DB00540,154
DB00715,154
DB00726,154
DB01118,154
DB01365,154
DB06726,154
DB11273,154
DB11278,154
DB13345,154
DB00182,155
DB00217,155
DB00334,155
DB00540,155
DB00715,155
DB00726,155
DB01118,155
DB01365,155
DB06726,155
DB11273,155
DB11278,155
DB13345,155
DB01026,1589
DB00201,472
DB00945,6197
DB12010,6197
DB00675,10682
DB00852,4772
DB00477,5004
DB01041,5004
DB00477,5005
DB01041,5005
DB00477,3357
DB00421,6715
DB00421,6716
DB00421,79644
DB00182,148
DB00268,148
DB01069,148
DB01365,148
DB01576,148
DB09205,148
DB09229,148
DB11273,148
DB11278,148
DB11577,148
DB13345,148
DB00182,147
DB00268,147
DB01069,147
DB01365,147
DB09205,147
DB09229,147
DB11273,147
DB11278,147
DB11577,147
DB13345,147
DB00182,146
DB00268,146
DB01069,146
DB01365,146
DB01576,146
DB09205,146
DB09229,146
DB11273,146
DB11278,146
DB11577,146
DB13345,146
DB00182,150
DB00268,150
DB01069,150
DB01365,150
DB01576,150
DB09205,150
DB09229,150
DB11273,150
DB11577,150
DB13345,150
DB00182,151
DB00268,151
DB01069,151
DB01365,151
DB01576,151
DB09205,151
DB09229,151
DB11273,151
DB11278,151
DB11577,151
DB13345,151
DB00182,152
DB00268,152
DB01069,152
DB01365,152
DB01576,152
DB09205,152
DB09229,152
DB11273,152
DB11278,152
DB11577,152
DB13345,152
DB00458,1812
DB00555,1812
DB00568,1812
DB00696,1812
DB00715,1812
DB00726,1812
DB06148,1812
DB09097,1812
DB09225,1812
DB11274,1812
DB11584,1812
DB00321,1128
DB00340,1128
DB00366,1128
DB00454,1128
DB00540,1128
DB00568,1128
DB00715,1128
DB00726,1128
DB00777,1128
DB01221,1128
DB09194,1128
DB11855,1128
DB00321,1129
DB00340,1129
DB00366,1129
DB00454,1129
DB00540,1129
DB00543,1129
DB00568,1129
DB00715,1129
DB00726,1129
DB00777,1129
DB01221,1129
DB09194,1129
DB11855,1129
DB00321,1131
DB00340,1131
DB00366,1131
DB00454,1131
DB00540,1131
DB00543,1131
DB00568,1131
DB00715,1131
DB00726,1131
DB00777,1131
DB01221,1131
DB09194,1131
DB11855,1131
DB00321,1132
DB00340,1132
DB00366,1132
DB00454,1132
DB00540,1132
DB00543,1132
DB00568,1132
DB00715,1132
DB00726,1132
DB00777,1132
DB01221,1132
DB09194,1132
DB11855,1132
DB00321,1133
DB00340,1133
DB00366,1133
DB00454,1133
DB00540,1133
DB00543,1133
DB00568,1133
DB00715,1133
DB00726,1133
DB00777,1133
DB01221,1133
DB09194,1133
DB11855,1133
DB00675,5578
DB00675,5579
DB00675,5580
DB00675,5581
DB00675,5582
DB00675,5584
DB00675,5588
DB00675,5590
DB00514,10857
DB00540,10857
DB01104,10857
DB00540,10280
DB01104,10280
DB00243,6323
DB00313,6323
DB00776,6323
DB00907,6323
DB05541,6323
DB13269,6323
DB00243,6336
DB00313,6336
DB00776,6336
DB00907,6336
DB05541,6336
DB13269,6336
DB00243,11280
DB00313,11280
DB00776,11280
DB00907,11280
DB05541,11280
DB13269,11280
DB00243,6326
DB00313,6326
DB00776,6326
DB00907,6326
DB05541,6326
DB13269,6326
DB00243,6328
DB00313,6328
DB00776,6328
DB00907,6328
DB05541,6328
DB13269,6328
DB00243,6329
DB00313,6329
DB00776,6329
DB00907,6329
DB05541,6329
DB13269,6329
DB00243,6331
DB00313,6331
DB00776,6331
DB00907,6331
DB05541,6331
DB13269,6331
DB00243,6332
DB00313,6332
DB00776,6332
DB00907,6332
DB05541,6332
DB13269,6332
DB00243,6334
DB00313,6334
DB00776,6334
DB00907,6334
DB05541,6334
DB13269,6334
DB00243,6335
DB00313,6335
DB00776,6335
DB00907,6335
DB05541,6335
DB13269,6335
DB00243,6324
DB00313,6324
DB00776,6324
DB00907,6324
DB05541,6324
DB13269,6324
DB00243,6327
DB00313,6327
DB00776,6327
DB00907,6327
DB05541,6327
DB13269,6327
DB00243,55800
DB00313,55800
DB00776,55800
DB00907,55800
DB05541,55800
DB13269,55800
DB00243,6330
DB00313,6330
DB00776,6330
DB00907,6330
DB05541,6330
DB13269,6330
DB00153,786
DB00228,786
DB00421,786
DB11148,786
DB13746,786
DB00153,10369
DB00228,10369
DB00421,10369
DB11148,10369
DB13746,10369
DB00153,10368
DB00228,10368
DB00421,10368
DB11148,10368
DB13746,10368
DB00153,27092
DB00228,27092
DB00421,27092
DB11148,27092
DB13746,27092
DB00153,27091
DB00228,27091
DB00421,27091
DB11148,27091
DB13746,27091
DB00153,59285
DB00228,59285
DB00421,59285
DB11148,59285
DB13746,59285
DB00153,59284
DB00228,59284
DB00421,59284
DB11148,59284
DB13746,59284
DB00153,59283
DB00228,59283
DB00421,59283
DB11148,59283
DB13746,59283
DB00153,781
DB00228,781
DB00421,781
DB11148,781
DB13746,781
DB00153,9254
DB00228,9254
DB00421,9254
DB11148,9254
DB13746,9254
DB00153,55799
DB00228,55799
DB00421,55799
DB11148,55799
DB13746,55799
DB00153,93589
DB00228,93589
DB00421,93589
DB11148,93589
DB13746,93589
DB00153,775
DB00228,775
DB00421,775
DB11148,775
DB13746,775
DB00153,776
DB00228,776
DB00421,776
DB11148,776
DB13746,776
DB00153,778
DB00228,778
DB00421,778
DB11148,778
DB13746,778
DB00153,779
DB00228,779
DB00421,779
DB11148,779
DB13746,779
DB00153,782
DB00228,782
DB00421,782
DB11148,782
DB13746,782
DB00153,783
DB00228,783
DB00421,783
DB11148,783
DB13746,783
DB00153,784
DB00228,784
DB00421,784
DB11148,784
DB13746,784
DB00153,785
DB00228,785
DB00421,785
DB11148,785
DB13746,785
DB00153,774
DB00228,774
DB00421,774
DB11148,774
DB13746,774
DB00153,773
DB00228,773
DB00421,773
DB11148,773
DB13746,773
DB00153,777
DB00228,777
DB00421,777
DB11148,777
DB13746,777
DB00153,8913
DB00228,8913
DB00421,8913
DB11148,8913
DB13746,8913
DB00153,8912
DB00228,8912
DB00421,8912
DB11148,8912
DB13746,8912
DB00153,8911
DB00228,8911
DB00421,8911
DB11148,8911
DB13746,8911
DB00843,4791
DB13751,4791
DB00843,4790
DB13751,4790
DB00514,1536
DB00514,1535
DB00514,653361
DB00514,4688
DB00514,4689
DB00514,5879
DB00514,5880
DB01392,3758
DB11148,3758
DB01392,3766
DB11148,3766
DB01392,3767
DB11148,3767
DB01392,3768
DB11148,3768
DB01392,3770
DB11148,3770
DB01392,3772
DB11148,3772
DB01392,3764
DB11148,3764
DB00721,3778
DB01110,3778
DB09089,3778
DB00721,3779
DB01110,3779
DB09089,3779
DB00721,10242
DB01110,10242
DB09089,10242
DB00721,27094
DB01110,27094
DB09089,27094
DB00721,27345
DB01110,27345
DB09089,27345
DB00721,3783
DB01110,3783
DB09089,3783
DB00721,3780
DB01110,3780
DB09089,3780
DB00721,3781
DB01110,3781
DB09089,3781
DB00721,3782
DB01110,3782
DB09089,3782
DB00945,5562
DB00131,5563
DB00945,5563
DB12010,5563
DB00945,5564
DB12010,5564
DB00131,5565
DB00945,5565
DB12010,5565
DB00131,5571
DB00945,5571
DB12010,5571
DB00131,51422
DB00945,51422
DB12010,51422
DB00131,53632
DB00945,53632
DB12010,53632
DB00182,4128
DB00721,4128
DB01168,4128
DB00721,4129
DB01168,4129
DB00201,3708
DB00201,3709
DB00201,3710
DB00201,5153
DB09283,5153
DB00201,5137
DB09283,5137
DB00201,10846
DB09283,10846
DB00201,5141
DB09283,5141
DB09283,5142
DB00201,5143
DB09283,5143
DB00201,5144
DB09283,5144
DB00201,27115
DB09283,27115
DB00201,5138
DB09283,5138
DB00201,5139
DB09283,5139
DB00201,5140
DB09283,5140
DB00201,8654
DB09283,8654
DB00201,5146
DB09283,5146
DB00201,50940
DB09283,50940
DB00201,5150
DB09283,5150
DB00201,5151
DB09283,5151
DB00201,8622
DB09283,8622
DB00201,5152
DB09283,5152
DB00201,5145
DB09283,5145
DB00201,5158
DB09283,5158
DB01016,3767
DB01016,3764
DB00852,466
DB00852,1386
DB00852,467
DB00852,468
DB00852,22809
DB00852,22926
DB00852,11016
DB00852,122953
DB00852,2353
DB00852,3725
DB08818,708
DB09130,708
DB08818,1404
DB08818,145864
DB08818,404037
DB08818,3026
DB01033,3614
DB01033,3615
DB08818,50939
DB08818,22927
DB08818,143903
DB04825,85366
DB12010,85366
DB08818,55576
DB00970,7153
DB00970,7155
DB00843,7130
DB00945,7130
DB08818,7130
DB00193,2902
DB00289,2902
DB00312,2902
DB00333,2902
DB00418,2902
DB00843,2902
DB00874,2902
DB01174,2902
DB01708,2902
DB04896,2902
DB06738,2902
DB11823,2902
DB00193,2904
DB00289,2904
DB00312,2904
DB00333,2904
DB00418,2904
DB00843,2904
DB00874,2904
DB01174,2904
DB01708,2904
DB04896,2904
DB06738,2904
DB00193,2905
DB00289,2905
DB00312,2905
DB00333,2905
DB00418,2905
DB00843,2905
DB00874,2905
DB01174,2905
DB01708,2905
DB04896,2905
DB06738,2905
DB11823,2905
DB00193,2906
DB00289,2906
DB00312,2906
DB00333,2906
DB00418,2906
DB00843,2906
DB00874,2906
DB01174,2906
DB01708,2906
DB04896,2906
DB06738,2906
DB11823,2906
DB00193,116443
DB00289,116443
DB00312,116443
DB00333,116443
DB00418,116443
DB00843,116443
DB00874,116443
DB01174,116443
DB01708,116443
DB04896,116443
DB06738,116443
DB11823,116443
DB00193,116444
DB00289,116444
DB00312,116444
DB00333,116444
DB00418,116444
DB00843,116444
DB00874,116444
DB01174,116444
DB01708,116444
DB04896,116444
DB06738,116444
DB11823,116444
DB01221,3356
DB06678,3356
DB01221,3357
DB06678,3357
DB01221,3358
DB06678,3358
DB00334,3350
DB01221,3350
DB00334,3351
DB01221,3351
DB00334,3352
DB01221,3352
DB00334,3354
DB01221,3354
DB00334,3355
DB01221,3355
DB12695,7295
DB04216,60
DB12695,60
DB00255,2103
DB01645,2103
DB07776,2103
DB09130,71
DB11638,71
DB00118,57412
DB01092,477
DB01092,478
DB00162,347
DB09130,347
DB12695,59
DB00898,10369
DB09130,3008
DB09130,8346
DB01136,3761
DB00898,3765
DB11633,3765
DB00458,3756
DB00637,3756
DB11093,9104
DB11348,9104
DB14481,9104
DB09130,1192
DB11638,1192
DB01195,6262
DB09085,6262
DB04209,1259
DB00171,1460
DB04216,1460
DB04216,1051
DB02709,161198
DB00171,5032
DB12637,283383
DB04327,5728
DB01593,6414
DB14487,6414
DB14533,6414
DB01593,199699
DB14487,199699
DB01254,2268
DB12010,2268
DB15035,2268
DB03756,6720
DB08908,5970
DB02261,5724
DB09166,5724
DB11614,5724
DB00695,2859
DB11156,2859
DB11937,2859
DB01254,2044
DB12010,2044
DB01254,51776
DB12010,51776
DB12695,7345
DB01593,4504
DB14487,4504
DB14533,4504
DB02659,151306
DB03619,151306
DB06777,151306
DB09119,5025
DB14575,5025
DB11638,79068
DB06155,9290
DB09061,9290
DB11755,9290
DB14011,9290
DB09140,27035
DB11638,1808
DB01593,2023
DB09130,2023
DB11638,2023
DB14487,2023
DB14533,2023
DB01169,5371
DB01373,10016
DB01593,10016
DB11093,10016
DB11348,10016
DB14481,10016
DB14487,10016
DB01373,4256
DB01373,57526
DB01593,9973
DB14487,9973
DB14533,9973
DB09130,341208
DB01592,252969
DB09130,252969
DB14488,252969
DB14489,252969
DB14490,252969
DB14491,252969
DB14501,252969
DB09130,6341
DB00997,9221
DB06757,10454
DB00428,10724
DB00755,3933
DB00755,29991
DB00178,623
DB01197,623
DB01593,623
DB09477,623
DB14487,623
DB14533,623
DB01593,6406
DB14487,6406
DB14533,6406
DB01593,10572
DB14487,10572
DB14533,10572
DB01593,7402
DB14487,7402
DB14533,7402
DB01593,5052
DB09130,5052
DB11638,5052
DB14487,5052
DB14533,5052
DB01593,55911
DB09130,55911
DB14487,55911
DB14533,55911
DB09034,3061
DB11951,3061
DB09034,3062
DB11951,3062
DB08868,1901
DB12371,1901
DB12612,1901
DB09421,7201
DB05015,3065
DB06603,3065
DB05015,83933
DB06603,83933
DB05015,79885
DB06603,79885
DB05015,3066
DB06603,3066
DB05015,8841
DB06603,8841
DB05015,9759
DB06603,9759
DB05015,10014
DB06603,10014
DB05015,10013
DB06603,10013
DB05015,51564
DB06603,51564
DB05015,55869
DB06603,55869
DB05015,9734
DB06603,9734
DB00334,2554
DB06579,2554
DB13983,2554
DB00334,2555
DB06579,2555
DB13983,2555
DB00334,2556
DB06579,2556
DB13983,2556
DB00334,2558
DB06579,2558
DB13983,2558
DB00334,2565
DB06579,2565
DB13983,2565
DB00334,2567
DB06579,2567
DB13983,2567
DB00839,6833
DB01016,6833
DB00839,3767
DB15598,4891
DB12965,4520
DB12965,645745
DB12965,4489
DB12965,4490
DB12965,4493
DB12965,4494
DB12965,4495
DB12965,4496
DB12965,4499
DB12965,4501
DB12965,4502
DB12965,4504
DB12965,84560
DB12965,9633
DB11093,10519
DB11348,10519
DB14481,10519
DB11093,6717
DB11348,6717
DB14481,6717
DB11093,11261
DB11348,11261
DB14481,11261
DB11093,2201
DB11348,2201
DB14481,2201
DB11093,845
DB11348,845
DB14481,845
DB11093,553115
DB11348,553115
DB14481,553115
DB11093,7178
DB11348,7178
DB14481,7178
DB11093,10518
DB11348,10518
DB14481,10518
DB11093,844
DB11348,844
DB13800,844
DB14481,844
DB11093,4924
DB11348,4924
DB14481,4924
DB11093,4925
DB11348,4925
DB14481,4925
DB11093,84467
DB11348,84467
